Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP006043,Male,No,0,Graduate,No,2165,1929.0,82.0,360.0,1.0,Urban,Y
LP006044,Male,No,0,Graduate,No,2695,0.0,60.0,360.0,1.0,Semiurban,Y
LP006045,Male,Yes,0,Graduate,Yes,3495,0.0,30.0,120.0,1.0,Semiurban,Y
LP006046,Male,No,0,Graduate,No,4923,0.0,103.0,360.0,1.0,Semiurban,Y
LP006047,Male,Yes,3+,Graduate,No,4410,7750.0,294.0,360.0,1.0,Semiurban,N
LP006048,Female,Yes,0,Graduate,No,4512,0.0,89.0,360.0,1.0,Rural,N
LP006049,Male,Yes,2,Graduate,Yes,2856,3500.0,79.0,360.0,1.0,Urban,Y
LP006050,Male,No,0,Graduate,No,14648,0.0,242.0,360.0,0.0,Semiurban,N
LP006051,Male,Yes,2,Not Graduate,No,4441,1430.0,132.0,360.0,1.0,Rural,N
LP006052,Male,Yes,2,Graduate,No,5245,2083.0,181.0,360.0,1.0,Rural,N
LP006053,Male,No,0,Graduate,No,5582,0.0,169.0,360.0,1.0,Urban,Y
LP006054,Male,No,0,Graduate,Yes,6736,0.0,170.0,180.0,1.0,Semiurban,Y
LP006055,Male,Yes,0,Graduate,No,2847,2034.0,126.0,360.0,1.0,Semiurban,Y
LP006056,Male,Yes,2,Graduate,No,11330,0.0,181.0,180.0,1.0,Urban,Y
LP006057,Female,Yes,0,Graduate,No,1959,4486.0,105.0,360.0,1.0,Semiurban,Y
LP006058,Female,Yes,2,Graduate,No,14871,0.0,79.0,360.0,1.0,Urban,Y
LP006059,Male,Yes,1,Graduate,No,1179,1425.0,33.0,360.0,1.0,Urban,Y
LP006060,Female,No,0,Graduate,No,9787,1666.0,216.0,360.0,1.0,Rural,N
LP006061,Male,Yes,0,Graduate,No,5156,830.0,130.0,360.0,1.0,Semiurban,Y
LP006062,Male,No,0,Graduate,No,6141,0.0,117.0,360.0,0.0,Rural,N
LP006063,Male,Yes,0,Graduate,Yes,2178,3750.0,162.0,360.0,1.0,Rural,Y
LP006064,Male,No,0,Graduate,No,8807,0.0,235.0,360.0,1.0,Urban,N
LP006065,Male,Yes,2,Not Graduate,No,2614,0.0,120.0,360.0,1.0,Rural,N
LP006066,Male,No,0,Graduate,No,3171,0.0,45.0,360.0,1.0,Urban,Y
LP006067,Male,Yes,3+,Graduate,No,40329,0.0,590.0,180.0,0.0,Semiurban,Y
LP006068,Male,Yes,1,Graduate,No,6170,0.0,152.0,360.0,,Rural,Y
LP006069,Male,Yes,1,Graduate,No,9416,0.0,179.0,360.0,1.0,Urban,Y
LP006070,Male,No,0,Graduate,,2552,2083.0,121.0,360.0,1.0,Rural,Y
LP006071,Male,Yes,0,Graduate,No,4368,5625.0,245.0,360.0,1.0,Semiurban,Y
LP006072,Male,Yes,0,Not Graduate,No,2279,1041.0,94.0,360.0,1.0,Semiurban,Y
LP006073,Male,Yes,0,Graduate,No,8064,0.0,271.0,360.0,1.0,Urban,N
LP006074,Male,Yes,1,Graduate,No,3319,1280.0,123.0,360.0,0.0,Semiurban,N
LP006075,Male,Yes,2,Graduate,No,3729,1447.0,154.0,360.0,1.0,Rural,Y
LP006076,Male,Yes,0,Graduate,No,9758,0.0,72.0,180.0,1.0,Urban,Y
LP006077,Male,Yes,0,Graduate,No,3831,3166.0,182.0,,1.0,Rural,Y
LP006078,Female,Yes,0,Graduate,No,4593,0.0,105.0,360.0,1.0,Rural,N
LP006079,Male,Yes,0,Graduate,No,2361,3333.0,119.0,360.0,1.0,Rural,Y
LP006080,Male,No,0,Graduate,No,2719,0.0,59.0,480.0,0.0,Semiurban,N
LP006081,Male,Yes,2,Graduate,No,8137,0.0,197.0,360.0,1.0,Semiurban,Y
LP006082,Male,Yes,0,Not Graduate,,1492,1769.0,86.0,360.0,1.0,Rural,Y
LP006083,,Yes,3+,Graduate,No,51795,0.0,702.0,300.0,1.0,Urban,Y
LP006084,Male,Yes,3+,Not Graduate,No,3725,0.0,78.0,180.0,1.0,Rural,N
LP006085,Male,Yes,0,Graduate,No,5537,5625.0,191.0,360.0,1.0,Semiurban,Y
LP006086,Male,Yes,0,Not Graduate,Yes,4007,736.0,77.0,360.0,1.0,Semiurban,N
LP006087,Male,Yes,0,Graduate,No,3563,1964.0,126.0,360.0,1.0,Rural,Y
LP006088,Male,Yes,2,Graduate,No,1774,1619.0,99.0,360.0,1.0,Rural,Y
LP006089,Male,Yes,3+,Graduate,No,5830,11300.0,500.0,360.0,0.0,Semiurban,N
LP006090,Male,Yes,1,Graduate,No,3969,0.0,113.0,360.0,1.0,Semiurban,Y
LP006091,Male,No,0,Not Graduate,No,2598,1451.0,105.0,480.0,0.0,Urban,N
LP006092,Male,Yes,1,Graduate,No,5936,7250.0,182.0,360.0,0.0,Urban,N
LP006093,Male,No,0,Graduate,No,2178,5063.0,71.0,360.0,,Rural,N
LP006094,Male,Yes,0,Graduate,No,4290,0.0,81.0,180.0,1.0,Semiurban,Y
LP006095,Male,Yes,1,Graduate,No,34130,0.0,264.0,360.0,1.0,Semiurban,N
LP006096,Female,Yes,0,Graduate,No,3652,0.0,105.0,360.0,1.0,Semiurban,Y
LP006097,Male,Yes,0,Graduate,Yes,39412,4750.0,124.0,360.0,1.0,Semiurban,Y
LP006098,Male,Yes,1,Graduate,Yes,2481,0.0,63.0,300.0,0.0,Rural,N
LP006099,Male,Yes,0,Graduate,No,2210,2138.0,64.0,360.0,,Rural,Y
LP006100,,Yes,0,Graduate,Yes,528,5296.0,173.0,360.0,1.0,Rural,Y
LP006101,Male,Yes,0,Graduate,No,9826,0.0,181.0,180.0,1.0,Rural,Y
LP006102,Male,No,0,Not Graduate,No,5281,0.0,54.0,360.0,1.0,Rural,Y
LP006103,Male,No,0,Graduate,No,11934,0.0,169.0,360.0,1.0,Semiurban,N
LP006104,Male,Yes,0,Not Graduate,No,6040,0.0,168.0,360.0,1.0,Urban,N
LP006105,Male,No,0,Graduate,No,3491,0.0,80.0,360.0,1.0,Semiurban,Y
LP006106,Male,No,0,Graduate,No,3748,0.0,127.0,360.0,1.0,Rural,Y
LP006107,Male,Yes,1,Graduate,No,3527,2583.0,180.0,360.0,1.0,Semiurban,N
LP006108,Male,No,0,Graduate,No,7869,3750.0,177.0,360.0,1.0,Rural,Y
LP006109,Female,No,0,Not Graduate,No,1808,2365.0,130.0,,1.0,Urban,Y
LP006110,Female,Yes,0,Graduate,No,3593,2816.0,106.0,360.0,,Semiurban,Y
LP006111,Male,No,0,Graduate,Yes,11462,0.0,89.0,360.0,1.0,Urban,N
LP006112,Male,Yes,1,Not Graduate,No,3081,2500.0,97.0,360.0,1.0,Semiurban,Y
LP006113,Male,No,2,Graduate,No,5414,0.0,165.0,360.0,0.0,Semiurban,Y
LP006114,Male,Yes,3+,Not Graduate,No,3707,0.0,,180.0,1.0,Urban,N
LP006115,Male,Yes,1,Not Graduate,No,3610,1083.0,132.0,360.0,1.0,Urban,Y
LP006116,Male,Yes,2,Not Graduate,No,4065,0.0,122.0,360.0,1.0,Semiurban,Y
LP006117,Female,No,0,Not Graduate,No,4731,0.0,117.0,360.0,1.0,Semiurban,Y
LP006118,Female,No,0,Graduate,No,3625,0.0,74.0,360.0,1.0,Urban,Y
LP006119,Male,No,0,Not Graduate,No,4415,2531.0,57.0,360.0,1.0,Rural,Y
LP006120,Male,No,0,Graduate,No,2237,0.0,50.0,360.0,1.0,Urban,Y
LP006121,Male,No,0,Graduate,No,3433,0.0,132.0,360.0,1.0,Semiurban,N
LP006122,Female,No,0,Graduate,No,9835,0.0,218.0,360.0,1.0,Semiurban,N
LP006123,Male,Yes,3+,Graduate,No,2934,1250.0,120.0,360.0,0.0,Semiurban,N
LP006124,Male,Yes,1,Graduate,Yes,7776,0.0,232.0,360.0,1.0,Urban,Y
LP006125,Male,Yes,3+,Not Graduate,Yes,6193,0.0,130.0,360.0,1.0,Rural,Y
LP006126,Male,Yes,0,Graduate,No,2848,3021.0,134.0,360.0,1.0,Urban,Y
LP006127,Male,Yes,3+,Not Graduate,No,3468,983.0,104.0,360.0,1.0,Semiurban,Y
LP006128,Male,Yes,0,Graduate,No,319,1800.0,144.0,360.0,1.0,Rural,N
LP006129,Male,Yes,0,Graduate,No,3594,1775.0,129.0,360.0,1.0,Semiurban,Y
LP006130,Male,Yes,2,Graduate,,5321,0.0,76.0,360.0,0.0,Semiurban,N
LP006131,Female,Yes,2,Graduate,No,4513,2383.0,136.0,360.0,,Semiurban,Y
LP006132,Male,Yes,0,Graduate,No,1835,0.0,55.0,360.0,0.0,Urban,N
LP006133,Male,Yes,2,Graduate,No,4342,1717.0,121.0,360.0,1.0,Semiurban,Y
LP006134,Male,No,0,Graduate,No,3198,2791.0,149.0,360.0,1.0,Semiurban,Y
LP006135,Male,Yes,0,Graduate,No,7829,1010.0,179.0,,1.0,Semiurban,Y
LP006136,Male,Yes,0,Graduate,No,6680,0.0,122.0,360.0,1.0,Semiurban,Y
LP006137,Male,Yes,0,Graduate,No,3360,0.0,176.0,360.0,1.0,Rural,N
LP006138,Male,Yes,,Not Graduate,Yes,4936,0.0,138.0,360.0,1.0,Urban,N
LP006139,Male,Yes,2,Graduate,No,6204,1695.0,213.0,360.0,1.0,Semiurban,Y
LP006140,Male,,,Graduate,No,4416,0.0,165.0,480.0,1.0,Semiurban,Y
LP006141,Male,No,0,Graduate,Yes,6264,0.0,208.0,360.0,1.0,Rural,Y
LP006142,Male,Yes,1,Graduate,No,2542,2054.0,106.0,360.0,1.0,Semiurban,Y
LP006143,Male,Yes,0,Graduate,,4032,0.0,37.0,180.0,1.0,Rural,Y
LP006144,Male,No,0,Not Graduate,No,2816,2598.0,130.0,,1.0,Rural,Y
LP006145,Female,No,0,Graduate,No,7874,0.0,277.0,360.0,1.0,Semiurban,Y
LP006146,Male,Yes,1,Graduate,No,3580,1779.0,138.0,360.0,1.0,Semiurban,Y
LP006147,Male,Yes,1,Graduate,No,5757,1260.0,161.0,360.0,1.0,Rural,Y
LP006148,Male,Yes,0,Graduate,,5408,0.0,260.0,360.0,,Urban,N
LP006149,Female,No,0,Graduate,Yes,3798,0.0,115.0,360.0,,Urban,Y
LP006150,Female,No,1,Graduate,No,3669,0.0,111.0,360.0,1.0,Rural,Y
LP006151,Male,Yes,1,Graduate,No,2873,0.0,96.0,360.0,1.0,Semiurban,Y
LP006152,Male,Yes,2,Graduate,No,5407,5000.0,128.0,360.0,1.0,Rural,Y
LP006153,Male,Yes,1,Not Graduate,No,2417,1983.0,138.0,180.0,1.0,Urban,N
LP006154,Male,No,0,Graduate,No,2911,5701.0,148.0,60.0,1.0,Urban,Y
LP006155,Male,Yes,2,Graduate,Yes,6560,1300.0,106.0,360.0,1.0,Rural,Y
LP006156,Male,Yes,0,Not Graduate,No,3093,4417.0,131.0,360.0,1.0,Semiurban,Y
LP006157,Male,No,0,Graduate,Yes,6054,4333.0,130.0,180.0,1.0,Urban,N
LP006158,Male,Yes,2,Graduate,No,10019,0.0,104.0,360.0,1.0,Urban,Y
LP006159,Male,Yes,1,Not Graduate,No,6475,0.0,131.0,180.0,1.0,Urban,Y
LP006160,Male,Yes,1,Graduate,No,2693,1843.0,113.0,480.0,1.0,Semiurban,Y
LP006161,Male,Yes,0,Graduate,No,1962,1868.0,92.0,360.0,1.0,Urban,Y
LP006162,Male,Yes,0,Not Graduate,No,1987,3890.0,192.0,360.0,0.0,Semiurban,N
LP006163,Female,No,2,Graduate,No,3775,0.0,134.0,360.0,1.0,Urban,N
LP006164,Male,No,0,Not Graduate,Yes,2362,2167.0,114.0,360.0,1.0,Rural,Y
LP006165,Male,Yes,1,Not Graduate,No,3133,7101.0,285.0,180.0,1.0,Semiurban,Y
LP006166,Male,No,0,Graduate,Yes,16679,0.0,188.0,360.0,0.0,Urban,N
LP006167,Female,No,3+,Graduate,No,3263,0.0,248.0,360.0,1.0,Rural,Y
LP006168,Male,No,0,Not Graduate,No,6067,0.0,115.0,360.0,0.0,Rural,N
LP006169,Male,Yes,3+,Graduate,No,5331,0.0,103.0,360.0,1.0,Urban,N
LP006170,Male,Yes,0,Graduate,No,14343,2100.0,303.0,360.0,1.0,Rural,N
LP006171,Male,Yes,3+,Not Graduate,No,4750,0.0,137.0,360.0,,Semiurban,N
LP006172,Male,Yes,1,Graduate,No,5989,4250.0,335.0,360.0,,Urban,Y
LP006173,Male,No,0,Graduate,No,1857,2209.0,140.0,360.0,1.0,Semiurban,Y
LP006174,Female,No,1,Graduate,No,3186,0.0,152.0,36.0,1.0,Semiurban,N
LP006175,Female,No,0,Graduate,No,7209,0.0,115.0,360.0,1.0,Rural,Y
LP006176,Male,No,0,Graduate,Yes,5223,0.0,118.0,360.0,1.0,Semiurban,Y
LP006177,Male,No,0,Graduate,No,4045,3447.0,147.0,360.0,1.0,Rural,Y
LP006178,Male,Yes,2,Graduate,No,4843,1387.0,153.0,360.0,1.0,Semiurban,Y
LP006179,Male,Yes,3+,Graduate,No,4095,1811.0,150.0,360.0,0.0,Urban,Y
LP006180,Female,No,0,Graduate,,3173,0.0,139.0,360.0,1.0,Rural,N
LP006181,Female,No,1,Graduate,No,2393,1560.0,91.0,360.0,1.0,Urban,Y
LP006182,Female,No,0,Graduate,No,3120,0.0,40.0,360.0,1.0,Urban,Y
LP006183,Male,Yes,0,Graduate,No,11443,0.0,130.0,360.0,1.0,Urban,Y
LP006184,Male,No,0,Graduate,No,2759,1857.0,118.0,360.0,1.0,Rural,Y
LP006185,Male,Yes,0,Graduate,No,3034,2223.0,144.0,360.0,1.0,Semiurban,Y
LP006186,Male,Yes,2,Graduate,No,3617,0.0,98.0,360.0,1.0,Semiurban,Y
LP006187,Male,Yes,1,Graduate,No,3187,1842.0,115.0,360.0,1.0,Semiurban,Y
LP006188,Male,Yes,0,Graduate,No,4477,3274.0,212.0,360.0,1.0,Semiurban,Y
LP006189,Male,Yes,0,Graduate,No,3470,1300.0,72.0,360.0,1.0,Urban,Y
LP006190,Male,Yes,0,Graduate,No,14938,0.0,442.0,360.0,1.0,Semiurban,Y
LP006191,Female,Yes,0,Not Graduate,No,3853,0.0,134.0,360.0,,Rural,Y
LP006192,Male,No,1,Not Graduate,Yes,3922,2426.0,158.0,360.0,0.0,Urban,N
LP006193,Male,Yes,0,Graduate,No,3922,800.0,111.0,360.0,1.0,Semiurban,Y
LP006194,Male,Yes,2,Graduate,No,2380,985.7999878,68.0,180.0,1.0,Urban,Y
LP006195,Female,No,0,Graduate,No,2038,1666.0,59.0,360.0,1.0,Urban,Y
LP006196,Male,Yes,0,Graduate,No,20904,0.0,,360.0,1.0,Rural,N
LP006197,Male,No,0,Graduate,No,2668,3053.0,82.0,360.0,1.0,Rural,Y
LP006198,Female,No,0,Graduate,Yes,2551,1717.0,101.0,300.0,1.0,Semiurban,N
LP006199,Male,Yes,0,Graduate,No,3651,2000.0,123.0,360.0,1.0,Rural,Y
LP006200,Female,No,0,Graduate,No,4275,0.0,113.0,360.0,1.0,Semiurban,Y
LP006201,Male,No,0,Graduate,No,9137,0.0,193.0,360.0,1.0,Rural,Y
LP006202,Male,Yes,0,Graduate,No,3457,2416.0,144.0,360.0,1.0,Rural,Y
LP006203,Male,Yes,2,Graduate,No,4173,0.0,128.0,360.0,0.0,Semiurban,N
LP006204,Male,Yes,2,Graduate,No,3551,1560.0,136.0,360.0,1.0,Urban,Y
LP006205,Female,No,,Graduate,No,5014,0.0,137.0,480.0,0.0,Urban,N
LP006206,Male,Yes,0,Graduate,No,2126,3334.0,168.0,360.0,1.0,Semiurban,Y
LP006207,Male,Yes,3+,Graduate,,4472,1250.0,107.0,360.0,1.0,Urban,Y
LP006208,Male,Yes,1,Graduate,No,6895,0.0,192.0,360.0,1.0,Semiurban,Y
LP006209,Female,Yes,1,Graduate,No,5009,0.0,129.0,360.0,1.0,Urban,Y
LP006210,Female,No,0,Graduate,No,5000,2541.0,142.0,480.0,1.0,Rural,N
LP006211,Male,Yes,1,Graduate,No,1568,2925.0,105.0,360.0,1.0,Urban,N
LP006212,Male,Yes,0,Not Graduate,No,1645,2934.0,95.0,360.0,0.0,Urban,N
LP006213,Male,Yes,,Not Graduate,No,2987,1750.0,106.0,360.0,1.0,Semiurban,Y
LP006214,Female,No,0,Graduate,No,4961,0.0,131.0,360.0,1.0,Rural,Y
LP006215,Male,Yes,1,Graduate,No,1430,1803.0,88.0,360.0,1.0,Urban,Y
LP006216,Male,No,0,Graduate,No,4154,2500.0,148.0,360.0,1.0,Rural,Y
LP006217,Male,No,0,Not Graduate,No,2080,0.0,,360.0,1.0,Urban,N
LP006218,Female,No,0,Graduate,No,3852,1666.0,129.0,360.0,1.0,Rural,Y
LP006219,Female,No,0,Graduate,No,2555,1863.0,113.0,360.0,0.0,Urban,N
LP006220,Male,No,0,Graduate,No,20427,0.0,477.0,360.0,1.0,Rural,N
LP006221,Male,Yes,2,Not Graduate,No,7528,0.0,191.0,360.0,,Rural,Y
LP006222,Female,No,0,Graduate,No,2827,0.0,76.0,360.0,1.0,Semiurban,Y
LP006223,Male,No,0,Not Graduate,No,3076,2405.0,103.0,360.0,1.0,Semiurban,Y
LP006224,Female,No,0,Graduate,No,2809,0.0,53.0,360.0,1.0,Rural,Y
LP006225,Male,Yes,2,Graduate,Yes,5289,0.0,134.0,84.0,,Rural,Y
LP006226,,Yes,0,Graduate,No,2510,1843.0,156.0,360.0,1.0,Rural,N
LP006227,Male,Yes,1,Not Graduate,No,3585,1640.0,107.0,180.0,1.0,Urban,Y
LP006228,Male,Yes,2,Graduate,No,3607,0.0,122.0,360.0,1.0,Semiurban,Y
LP006229,Male,Yes,0,Graduate,No,1769,2134.0,90.0,360.0,,Urban,Y
LP006230,Female,No,1,Graduate,No,3547,0.0,105.0,360.0,,Semiurban,Y
LP006231,Male,Yes,1,Graduate,Yes,10036,0.0,150.0,360.0,1.0,Rural,N
LP006232,Male,Yes,0,Graduate,No,2682,2167.0,115.0,360.0,1.0,Semiurban,Y
LP006233,Male,Yes,3+,Graduate,No,3953,189.0,117.0,360.0,1.0,Semiurban,Y
LP006234,Male,Yes,2,Not Graduate,No,3952,1590.0,,360.0,1.0,Rural,Y
LP006235,Female,No,0,Graduate,No,2768,2985.0,134.0,360.0,,Rural,Y
LP006236,Male,Yes,3+,Graduate,No,14980,0.0,302.0,360.0,1.0,Rural,Y
LP006237,Male,Yes,1,Graduate,Yes,9044,4983.0,376.0,360.0,0.0,Rural,N
LP006238,Male,No,0,Graduate,No,5400,0.0,127.0,360.0,0.0,Rural,Y
LP006239,Male,Yes,0,Graduate,Yes,5521,2160.0,182.0,360.0,1.0,Semiurban,Y
LP006240,Female,Yes,0,Graduate,No,4011,2451.0,112.0,360.0,1.0,Urban,N
LP006241,Female,No,0,Graduate,No,2533,0.0,75.0,360.0,1.0,Urban,Y
LP006242,Male,No,1,Graduate,No,3950,1793.0,116.0,360.0,1.0,Urban,Y
LP006243,Male,No,0,Graduate,No,2500,0.0,99.0,360.0,1.0,Semiurban,Y
LP006244,Male,No,,Graduate,No,2638,0.0,61.0,360.0,1.0,Urban,Y
LP006245,Male,Yes,0,Graduate,,63822,0.0,496.0,180.0,1.0,Urban,Y
LP006246,,Yes,1,Graduate,Yes,9726,1833.0,179.0,180.0,1.0,Urban,Y
LP006247,Male,Yes,,Graduate,Yes,5484,4490.0,69.0,,1.0,Semiurban,Y
LP006248,Male,Yes,1,Graduate,,5727,688.0,155.0,360.0,1.0,Rural,Y
LP006249,Male,Yes,2,Graduate,Yes,2456,4600.0,175.0,360.0,1.0,Rural,Y
LP006250,Female,No,3+,Not Graduate,No,1460,0.0,,360.0,0.0,Urban,N
LP006251,Female,No,0,Graduate,No,4529,0.0,81.0,360.0,1.0,Semiurban,Y
LP006252,Male,Yes,3+,Not Graduate,No,2832,1587.0,171.0,360.0,1.0,Rural,N
LP006253,Female,No,0,Graduate,No,1965,0.0,41.0,360.0,1.0,Rural,N
LP006254,Male,Yes,1,Not Graduate,No,4547,1229.0,155.0,360.0,1.0,Urban,Y
LP006255,Male,Yes,3+,Not Graduate,No,2895,0.0,67.0,360.0,1.0,Semiurban,Y
LP006256,Male,Yes,2,Graduate,,2859,2330.0,127.0,360.0,1.0,Rural,Y
LP006257,Male,Yes,0,Graduate,No,2960,2458.0,153.0,360.0,1.0,Semiurban,Y
LP006258,Male,Yes,,Not Graduate,No,3928,3230.0,149.0,360.0,0.0,Rural,N
LP006259,Male,Yes,2,Not Graduate,No,3120,2168.0,119.0,360.0,1.0,Urban,Y
LP006260,Male,Yes,0,Graduate,No,6721,4583.0,261.0,360.0,,Semiurban,Y
LP006261,Male,Yes,0,Graduate,No,2635,6250.0,193.0,360.0,1.0,Rural,Y
LP006262,Male,Yes,0,Graduate,No,9369,0.0,236.0,360.0,1.0,Semiurban,Y
LP006263,Male,No,0,Graduate,No,8484,4167.0,304.0,360.0,1.0,Rural,N
LP006264,Male,Yes,3+,Graduate,No,2391,2083.0,92.0,360.0,1.0,Rural,Y
LP006265,Female,Yes,0,Graduate,Yes,5124,0.0,101.0,360.0,0.0,Rural,N
LP006266,Female,Yes,0,Graduate,No,2064,505.0,120.0,360.0,1.0,Semiurban,Y
LP006267,Female,No,,Graduate,No,3842,0.0,122.0,180.0,1.0,Urban,Y
LP006268,Male,Yes,2,Graduate,No,7930,3167.0,163.0,360.0,1.0,Rural,Y
LP006269,Male,Yes,1,Graduate,No,3536,0.0,74.0,360.0,1.0,Urban,N
LP006270,Male,Yes,0,Not Graduate,No,3000,1666.0,96.0,480.0,0.0,Urban,N
LP006271,Male,Yes,3+,Graduate,No,4885,3167.0,201.0,360.0,1.0,Semiurban,Y
LP006272,Female,No,1,Graduate,No,4953,0.0,71.0,360.0,1.0,Semiurban,N
LP006273,Male,Yes,2,Graduate,No,4999,3667.0,242.0,360.0,1.0,Semiurban,Y
LP006274,Male,Yes,0,Graduate,No,4526,2333.0,120.0,360.0,1.0,Urban,Y
LP006275,Male,Yes,0,Graduate,No,2802,3033.0,92.0,300.0,,Urban,Y
LP006276,Male,No,0,Graduate,Yes,6711,0.0,149.0,360.0,1.0,Rural,Y
LP006277,Male,No,0,Not Graduate,No,5851,0.0,143.0,360.0,1.0,Rural,N
LP006278,Male,No,0,Graduate,No,2347,0.0,92.0,480.0,1.0,Semiurban,N
LP006279,Male,No,0,Graduate,No,5442,0.0,128.0,,0.0,Rural,N
LP006280,Male,Yes,1,Graduate,No,6117,0.0,167.0,360.0,1.0,Semiurban,Y
LP006281,Male,Yes,0,Graduate,No,19933,5266.0,575.0,360.0,1.0,Rural,N
LP006282,Female,No,0,Graduate,Yes,15963,0.0,50.0,360.0,1.0,Semiurban,Y
LP006283,Male,Yes,2,Graduate,No,4687,0.0,147.0,360.0,1.0,Semiurban,Y
LP006284,Male,Yes,2,Graduate,Yes,9117,7873.0,371.0,300.0,1.0,Rural,Y
LP006285,Male,No,1,Graduate,No,3224,1987.0,117.0,180.0,0.0,Urban,N
LP006286,Female,No,0,Graduate,,3069,1459.0,113.0,360.0,1.0,Urban,Y
LP006287,Male,Yes,0,Graduate,No,5006,923.0,129.0,180.0,1.0,Urban,Y
LP006288,Male,Yes,3+,Graduate,No,8329,4996.0,135.0,360.0,1.0,Rural,Y
LP006289,Male,Yes,0,Graduate,No,4254,0.0,124.0,360.0,,Semiurban,Y
LP006290,Male,No,0,Graduate,No,2854,0.0,78.0,480.0,1.0,Urban,N
LP006291,Male,Yes,2,Graduate,No,5533,0.0,136.0,360.0,1.0,Urban,Y
LP006292,Male,Yes,0,Graduate,,3803,2500.0,134.0,360.0,1.0,Semiurban,Y
LP006293,Male,No,0,Graduate,No,5846,4232.0,298.0,360.0,1.0,Semiurban,Y
LP006294,Female,No,0,Graduate,No,5816,0.0,163.0,360.0,1.0,Urban,Y
LP006295,Male,No,0,Graduate,Yes,6997,0.0,124.0,360.0,1.0,Urban,Y
LP006296,Male,Yes,2,Graduate,No,4098,0.0,93.0,360.0,1.0,Urban,N
LP006297,Male,No,1,Graduate,,3499,0.0,115.0,180.0,1.0,Urban,Y
LP006298,Male,No,0,Not Graduate,No,2285,1600.0,136.0,360.0,1.0,Semiurban,Y
LP006299,Male,Yes,0,Not Graduate,No,2532,3136.0,,360.0,0.0,Urban,N
LP006300,Male,Yes,0,Graduate,No,2799,2417.0,134.0,360.0,1.0,Urban,Y
LP006301,Male,Yes,0,Graduate,No,5784,0.0,134.0,360.0,1.0,Rural,Y
LP006302,Male,No,3+,Graduate,No,9453,0.0,194.0,360.0,1.0,Rural,Y
LP006303,Male,Yes,3+,Graduate,No,9317,0.0,265.0,360.0,1.0,Rural,Y
LP006304,Male,Yes,0,Graduate,No,2212,2115.0,120.0,360.0,,Urban,Y
LP006305,Male,Yes,2,Not Graduate,No,1901,1625.0,119.0,180.0,1.0,Semiurban,Y
LP006306,Male,Yes,2,Graduate,No,3518,1400.0,108.0,360.0,1.0,Urban,Y
LP006307,Male,Yes,2,Graduate,No,3219,484.0,144.0,360.0,,Semiurban,Y
LP006308,Female,No,0,Graduate,No,3369,0.0,78.0,360.0,0.0,Urban,N
LP006309,Male,Yes,0,Graduate,No,2707,1459.0,87.0,360.0,1.0,Urban,Y
LP006310,Male,No,0,Not Graduate,No,3639,1666.0,107.0,360.0,1.0,Rural,Y
LP006311,Female,No,0,Graduate,No,1440,1800.0,109.0,360.0,0.0,Semiurban,N
LP006312,Male,Yes,2,Not Graduate,No,2951,0.0,37.0,180.0,0.0,Urban,N
LP006313,Male,No,0,Not Graduate,No,3094,0.0,75.0,300.0,1.0,Rural,N
LP006314,Male,No,0,Graduate,No,2653,20000.0,107.0,360.0,1.0,Semiurban,Y
LP006315,Female,No,0,Not Graduate,No,2406,0.0,49.0,360.0,1.0,Semiurban,Y
LP006316,Female,No,0,Graduate,Yes,7263,0.0,198.0,360.0,1.0,Rural,N
LP006317,Female,No,0,Graduate,No,4101,0.0,114.0,360.0,1.0,Semiurban,Y
LP006318,Male,Yes,0,Not Graduate,No,2175,2400.0,123.0,360.0,1.0,Urban,Y
LP006319,Female,No,0,Not Graduate,No,2274,0.0,61.0,360.0,1.0,Rural,Y
LP006320,Male,Yes,1,Graduate,No,8384,0.0,145.0,300.0,0.0,Semiurban,N
LP006321,Male,Yes,3+,Graduate,No,81480,0.0,363.0,360.0,0.0,Rural,N
LP006322,Female,No,1,Not Graduate,Yes,4105,0.0,71.0,360.0,1.0,Semiurban,N
LP006323,Male,Yes,0,Graduate,,6108,0.0,153.0,360.0,,Urban,Y
LP006324,Male,Yes,0,Not Graduate,No,6394,0.0,212.0,360.0,0.0,Rural,N
LP006325,Male,Yes,0,Not Graduate,No,2165,2033.0,108.0,360.0,1.0,Rural,Y
LP006326,Female,Yes,0,Not Graduate,No,1809,3237.0,179.0,360.0,0.0,Semiurban,N
LP006327,Female,No,0,Graduate,No,3079,0.0,50.0,360.0,1.0,Urban,Y
LP006328,Female,No,1,Graduate,No,2813,0.0,151.0,360.0,1.0,Urban,N
LP006329,Male,Yes,2,Graduate,Yes,1998,20000.0,238.0,360.0,1.0,Urban,N
LP006330,Male,Yes,0,Graduate,No,1137,2773.0,105.0,360.0,1.0,Rural,Y
LP006331,Male,Yes,0,Graduate,No,3043,1417.0,136.0,360.0,1.0,Semiurban,Y
LP006332,Male,Yes,0,Graduate,No,5715,0.0,139.0,360.0,1.0,Rural,Y
LP006333,Female,No,0,Not Graduate,No,2900,0.0,81.0,,0.0,Urban,N
LP006334,Male,Yes,0,Graduate,No,1705,1719.0,98.0,360.0,1.0,Urban,Y
LP006335,Male,Yes,1,Graduate,No,7026,1667.0,110.0,,0.0,Urban,N
